,Unnamed: 0,username,content,date,country,sentiment
4274,4274,GregBufithis,"... roughly one quarter of non-white voters cast their ballot for Trump, the highest of any Republican since Richard Nixon, and higher than Trump himself in 2016.",2020-11-06 08:58:22+00:00,Israel,Pro Biden
4275,4275,salespsychltd,And you’re not getting rehired so stop crying like a baby!!! #TrumpIsPathetic #TrumpTantrum #TrumpOut https://t.co/tHWJzDgXfQ,2020-11-07 20:44:08+00:00,UK,Pro Biden
4276,4276,Brjukala,@MattGlantz If either Trump or Biden take any sort of credit for this vaccine I am going to throw up,2020-11-09 13:03:14+00:00,Brazil,Pro Biden
4277,4277,FelixLePage,@FirenzeMike Like lemmings off a cliff #maga #COVIDIOTS,2020-09-13 15:01:08+00:00,Mexico,Pro Trump
4278,4278,Pinchuk_NG,"@JoeBiden All Nigerian Politicians should Meditate and Frame that Last line...."" And we lead not by the example of our power, but by the power of our example"" ✊🏽✊🏽 #EndSARS",2020-11-08 05:18:17+00:00,Russia,Pro Biden
4279,4279,MayahiZayid,"@realDonaldTrump 
President #Trump 
Have you got plans post retirement?",2020-12-04 23:50:17+00:00,Saudi Arabia,Pro Trump
4280,4280,lumenader66,"@MillerinDc @realDonaldTrump Lie , he said terrific guy with a bit of a problem with young girls. And that’s before #trump threw him out of mar o lago.   Why can’t you libtards stop the lying. Can’t you win fair and square. Oh that’s right you can’t.  #MAGA",2020-10-06 15:46:19+00:00,Canada,Pro Trump
4281,4281,ankitk___,@enjoylife33m @Yu56217487 @bennedose Trump was Anti-China though!,2020-11-24 04:53:52+00:00,China,Pro Trump
4282,4282,1Chrisc1,@jpaceDC @maggieNYT Too late for this jackass to resuscitate his reputation which went down in flames once he became a Trump bootlicker. He obstructed justice and his name will go down in infamy like so many others.,2020-12-21 19:25:00+00:00,Canada,Pro Trump
4283,4283,principessa1688,@realDonaldTrump Hong Kong stands with Trump,2020-12-20 09:29:30+00:00,South Korea,Pro Trump
4284,4284,AdelAidros,@JoeBiden @ReverendWarnock @ossoff I love you joeBiden,2020-12-23 10:29:44+00:00,Israel,Pro Biden
4285,4285,DavidImbago,🥳🍾 happy for the US and the world! #ByeByeTrump https://t.co/rFdfs49zwA,2020-11-07 19:29:17+00:00,Brazil,Pro Biden
4286,4286,BeingTarikKhan,"Congratulations @JoeBiden 💐 ❤️ for winning the elections. President of American 🌎 😊 🙏
 #Election2020 https://t.co/yaDWFBp91f",2020-11-07 18:29:37+00:00,South Korea,Pro Biden
4287,4287,RenatoPiments,@primeirocalaf @DonaldTrump STOP! OH YEAH WAIT A MINUTE MR. POSTMAN,2020-11-06 14:41:57+00:00,Brazil,Pro Biden
4288,4288,LeNectarivore,@pepesgrandma @GivenToThink President @realDonaldTrump is totally right : #DrainTheSwamp,2020-10-24 08:38:07+00:00,UK,Pro Biden
4289,4289,ysm_nmn,Never thought I would need #origami master skills to vote.  #election2020 #absenteeballot #vote #vote2020 #votehimout @ Al Ain United Arab Emirates UAE https://t.co/0ITxOU1A5s,2020-09-19 18:08:03+00:00,India,Pro Biden
4290,4290,twilitplaid,I love liberal parents. My mom just told us she donated almost $500 to @JoeBiden’s campaign 😂😂,2020-11-24 23:48:39+00:00,Canada,Pro Biden
4291,4291,PBarbarooah,Incredible moment in history.. First Woman Vice President of US👏👏 #Inspiration #believeinyourdreans #USElections @KamalaHarris https://t.co/LkYJVsqN6u,2020-11-07 17:34:28+00:00,South Korea,Pro Biden
4292,4292,BerrettaLaura,God Bless #JoeBiden and #KamalaHarris ❤️🇺🇸,2020-11-07 19:16:39+00:00,Ukraine,Pro Biden
4293,4293,nareannaidu,@realDonaldTrump I'm not an #American but we support #Trump2020 for better society @realDonaldTrump is the best president ❤ 🙌,2020-11-04 06:40:36+00:00,India,Pro Trump
4294,4294,LombardeEmilia,Congratulations @joebiden on winning the US presidency,2020-11-07 17:19:53+00:00,Brazil,Pro Biden
4295,4295,AeneasHumm,#VeteransDay that’s a weird way touching a wreath. #TrumpIsLosing https://t.co/j6aMWVHzZY,2020-11-11 20:57:51+00:00,UK,Pro Biden
4296,4296,jandressanabria,"Worrying that the ppl that don’t just blindly celebrate Biden/Harris and ignore their records are getting shit, when most likely they just want ppl in power that champion M4A, ending the wars, canceling student loan debt etc (all things that must be pushed for the next 4 years)",2020-11-08 15:07:11+00:00,Brazil,Pro Trump
4297,4297,ssheppard01,@JoeBiden is a TRAITOR AND A SELL OUT!  And should concede immediately and ask for a deal before it’s too late! https://t.co/rdtSosFKaU,2020-12-29 18:18:02+00:00,UK,Pro Biden
4298,4298,Gianna12779474,"@DonaldJTrumpJr 🤣🤣🤣🤣 is that a joke or what??? I just can""t belive it.  #Trump2020 ❤🇺🇸",2020-11-07 21:01:24+00:00,UK,Pro Biden
4299,4299,clawfish,"What next , I think @realDonaldTrump needs a nappy change and a nap or is that saying babies are vile #Election2020 #VoteHimOut #BidenHarrisToSaveAmerica #BidenHarris2020 https://t.co/AHyLDtpzsr",2020-11-07 11:42:35+00:00,UK,Pro Biden
4300,4300,hemantjainjpr,"Heartiest Congratulations Mr. @JoeBiden on your spectacular victory! As the VP, your contribution to strengthening Indo-US relations was critical and invaluable. I look forward to working closely together once again to take India-US relations to greater heights. #JoeBiden https://t.co/CP87KsDLON",2020-11-08 06:39:56+00:00,India,Pro Biden
4301,4301,SmartSa60403403,"#USElectionResults2020 
Congratulations #PresidentElectJoe 46th President of USA. @JoeBiden .
@KamalaHarris
#ByeByeTrump
#USAelection2020
#PresidentElectJoe
#KamalaHarris #JoeBidenKamalaHarris2020 https://t.co/ZMo3eJA2QR",2020-11-08 02:52:45+00:00,India,Pro Biden
4302,4302,FasBytes,"@Strandjunker @realDonaldTrump It sounds better coming from Kamala Harris 

#trumpconcedes #TrumpCollapse #YoureFiredTrump 

https://t.co/QsCyV8yaaM",2020-11-15 16:49:45+00:00,UK,Pro Biden
4303,4303,Bhushan61Jha,Congratulations.@JoeBiden . Amazing victory.Wish you success as 46th president of USA.,2020-11-07 16:27:01+00:00,China,Pro Biden
4304,4304,KarenRadcliffe,"Donald Trump
Donald T 
Don T
Don’t. Just don’t.",2020-11-08 20:32:48+00:00,Brazil,Pro Trump
4305,4305,geostan24,Congratulations @JoeBiden 🙏🏻💙🇺🇸🇷🇴 https://t.co/TlWFmlW18W,2020-11-07 18:29:37+00:00,Russia,Pro Biden
4306,4306,Walshie458,"@Lisa_in_Pta @Brett_Mickelson @RabidLlamas @othoulrich @JennaEllisEsq They are blinded to the conspiracy. Most Trumpanzies in America and around the world are either hedge fund management (making millions) or conspiracy theory crazies that believe Trump is the saviour of the world.
Now if I was going to pick a saviour🤔 https://t.co/WyFYk7bXvO",2020-12-30 11:47:36+00:00,UK,Pro Trump
4307,4307,MarneBrady,I’d like to see Yang join the Biden-Harris administration... https://t.co/c8Hl796rOH,2020-12-15 20:40:34+00:00,Canada,Pro Biden
4308,4308,EastBaySUP,"#JamesBloodUlmer - Are You Glad To In America https://t.co/9rRTJyMf1m via @YouTube My July 4 go-to song is now my #Election2020 song, too. @JoeBiden @KamalaHarris",2020-11-08 08:46:03+00:00,Russia,Pro Biden
4309,4309,chubbysmith10,@DanNewsManBall @realDonaldTrump @TeamTrump @DonaldJTrumpJr @OANN And howling with laughter.  What a spectacle. What a farce.  What a blathering of bubbly jocks.,2020-12-06 07:30:13+00:00,UK,Pro Trump
4310,4310,OlafvandeSteeg,"This is why I love Trump and Pence. And to all of you how think the election is over, it is not and you will see it in January. #4MoreYears #Trump #MAGA2020 

NOT OVER YET: V.P. Pence Signals That Election 2020 ISN'T OVER | NewsNOW... https://t.co/9DJiOTgs9i via @YouTube",2020-12-25 23:08:56+00:00,UK,Pro Trump
4311,4311,CuseKicks,"WE DID IT!!!!!! #bidenharris2020 #46 #dumptrump #yourefired #usa @ Maastricht, Netherlands https://t.co/7AxOQT49Y1",2020-11-07 18:56:15+00:00,UK,Pro Biden
4312,4312,NOchoyi,"Any One that try's stop you from attaining your rightful position God will give them plenty trouble. 
#EndSARS 
#NewNigeria 
#Trump2020 
#IStandWithDonaldTrump",2020-11-04 07:08:33+00:00,Saudi Arabia,Pro Trump
4313,4313,zuhaibzaroon,Trup right now #Trump2020 #JoeBiden #USElection2020 #USAElections2020 https://t.co/gyaknrz1Fp,2020-11-04 08:41:21+00:00,India,Pro Biden
4314,4314,michele_ashlee,"Time to unite and let the healing begin.
#2020Elections #JoeBiden #JOEBIDEN2020 #ByeByeTrump #TrumpIsPathetic #trump #TheRealDonaldTrump",2020-11-07 20:05:06+00:00,Canada,Pro Biden
4315,4315,AntonBoym,"Looks Putin &amp; Lukashenko really advice Trump on #elections 
104% counting #CountEveryVote 😅 #Election2020 https://t.co/rRZUCx3GBP",2020-11-06 02:54:48+00:00,Russia,Pro Trump
4316,4316,arhselk,Just listen to this Drivel from sleepy JOE today. If 80 million people voted for this man then I could be persuaded that Elvis is still alive and living with Buddy Holly!  #ElectionFraud2020 #StopTheSteal  https://t.co/1JYceDjsDg,2020-11-19 22:43:04+00:00,UK,Pro Biden
4317,4317,IsmailEbipi,@JoeBiden Congratulations @JoeBiden,2020-11-07 16:40:23+00:00,Russia,Pro Biden
4318,4318,Jondafalshink2,"Congratulations @JoeBiden and Americans, hope this time I can get Visa 😁",2020-11-07 18:06:53+00:00,South Korea,Pro Biden
4319,4319,prosenjitnth,@JoeBiden many many congratulations for your upcoming days.,2020-11-07 16:44:19+00:00,South Korea,Pro Biden
4320,4320,moonbeacher,@kayleighmcenany @DonaldJTrumpJr @marklevinshow LOSER,2020-11-06 23:11:24+00:00,Canada,Pro Trump
4321,4321,Leonardo_FNetto,@DonaldJTrumpJr @johncardillo @realDonaldTrump Because they play on the same team!,2020-10-22 14:51:57+00:00,Brazil,Pro Trump
4322,4322,Topysis,Make America great #Trump pay now #TrumpTaxReturns,2020-10-17 13:04:21+00:00,Brazil,Pro Biden
4323,4323,takemimimimi,"@kaguya_japan18 Me  too. 🙏✨✨
#PresidentTrump",2020-10-04 02:34:03+00:00,South Korea,Pro Trump
4324,4324,somewhatsane,"“Nobody has done more for the black community than me [Donald Trump] except maybe Abraham Lincoln”

Unbelievable. This guy’s BS knows no bounds",2020-10-23 02:12:46+00:00,South Korea,Pro Trump
4325,4325,Sylamlabu,@realDonaldTrump Donald Trump's ridicule of the fundamental electoral process of the US is unforgivable. This is a fascist spirit trying to truncate democratic decision. The people won't let that happen!,2020-12-07 16:32:21+00:00,Saudi Arabia,Pro Trump
4326,4326,MichelleBanta3,"@realDonaldTrump Trump "" That Tape when I say in my own words, is a Lie"" "" The Democrats put an evil curse on me and made me blackmail Ukraine, lie about the Virus, work with Russia,Lie about Mail-In Voting !! "" It's all CNN and Hillary's Emails Fault"" https://t.co/y5dGkoL1z2",2020-09-10 11:26:20+00:00,Canada,Pro Trump
4327,4327,ShresthaSamunj,@moonyremembrall @JoeBiden I mma slap you😂,2020-12-01 03:45:30+00:00,China,Pro Biden
4328,4328,momifromcosmic,"@realTrumpForce As may well known, it's you. Mr, Trump❣",2020-11-22 12:05:16+00:00,China,Pro Trump
4329,4329,Discernidor27,"@CNN Now you don't need to vote, media and news can chose for You😁😎
#Biden2020 #Trump2020 #Elections2020",2020-11-07 20:19:26+00:00,Mexico,Pro Biden
4330,4330,doggiemurphy1,"@realDonaldTrump President Elect Joe Biden to give important and for a change a patriotic non Russian influenced speech on https://t.co/MbXRPoKQrL.
Enjoy!",2020-12-28 20:06:58+00:00,UK,Pro Biden
4331,4331,CHARLEEBROWN1,Lol sleepy Joe at his best https://t.co/mQvRPFKrGc,2020-10-28 18:41:15+00:00,Saudi Arabia,Pro Biden
4332,4332,billedm,"Boozo's sense of delusion gets worse, he thought that he was Britain's Trump, then Winston Churchill , now he thinks that he is the Archangel Gabriel. Will it be God next?",2020-12-30 11:07:46+00:00,UK,Pro Biden
4333,4333,kafkawilde,"#trump has been shown to be the sad narcissistic moron we have always thought him.
So pathetic",2020-12-15 01:07:04+00:00,UK,Pro Biden
4334,4334,maverickmcfly,Do the right thing America and #VoteBidenHarrisToSaveAmerica #VoteResponsibly #VoteHimOut #TrumpOut2020 https://t.co/7qglhyh2y1,2020-11-03 22:22:18+00:00,UK,Pro Biden
4335,4335,kristofer_roth,@DPWIMM @realDonaldTrump He should be removed immediately! Trump could marriage his own classification in the DSM-5. I've said that for years.,2020-12-22 21:38:48+00:00,Canada,Pro Trump
4336,4336,OPA_Paris,What kind of 🤬🤬 is this? #VoteTrumpOut https://t.co/nI51XJZ1mm,2020-09-06 09:38:39+00:00,UK,Pro Biden
4337,4337,SannaKristiinaS,"Should this be the theme song of 6.11.2020? #ByeByeTrump #Election2020results #elections
https://t.co/iWOlQZQGey",2020-11-07 22:04:12+00:00,UK,Pro Biden
4338,4338,Linsay_4,How many times do these states have to certify Biden’s election for the idiotic and delusional life-size cheeto to get it through his mush of a brain that he got fired?? #bidenharis2020 #BidenPresident #DumpTrump https://t.co/t6AmSMM8S1,2020-11-30 18:40:21+00:00,Canada,Pro Biden
4339,4339,OliverBerger,It is happening. #Election2020 #votehimout #dumptrump https://t.co/YsVyggJKuW,2020-11-06 18:24:44+00:00,UK,Pro Biden
4340,4340,FRDrysdale,@JoeBiden @KamalaHarris Praise God🙌🏾,2020-11-24 18:48:02+00:00,Canada,Pro Biden
4341,4341,IlanWeichselbau,Thanks to Donald Trump. https://t.co/MoIz3W6Haz,2020-12-07 19:29:51+00:00,Saudi Arabia,Pro Trump
4342,4342,maggieinlondon,I am watching an 11hour long video on YouTube of autumnal scenes overplayed with gentle piano sounds. This is to help me cope with waiting while #AmericaDecides2020 #fucktrump,2020-11-03 15:38:24+00:00,UK,Pro Biden
4343,4343,FayeEsq,Complete liar. He was at most hoping his properties weren’t damaged. #TrumpLies https://t.co/w5PSRVFyh2,2020-09-11 14:52:45+00:00,UK,Pro Biden
4344,4344,Fernand16596012,"Make America Great Again!
#MAGA
#GoTrump2020 🇺🇲🇺🇲🇺🇲 https://t.co/0RCgWtnIeJ",2020-11-04 05:01:42+00:00,Brazil,Pro Trump
4345,4345,musketeerinc,""" There are times to be Afraid, and then there are times to OVERCOME your FEAR!""
- Mayor @RudyGiulianli
😎 💪 🇺🇸
#maga",2020-12-03 11:14:47+00:00,Brazil,Pro Trump
4346,4346,TheJulieMurray,"Love this....
#TrumpMeltdown 
#TrumpIsLosing https://t.co/65ASaYBLYN",2020-11-07 12:47:48+00:00,UK,Pro Biden
4347,4347,blue_19,I am waiting for Trump tweets in the following hours. Cannot wait to see and read his madness. #BidenHarris2020 #TrumpMeltdown #TrumpIsPathetic,2020-12-11 23:58:43+00:00,Brazil,Pro Biden
4348,4348,AguirreTequila,"@JoeBiden Would you kindly refer to the country you are about to lead, by the more correct term of United States when not using the complete name. America is the whole continent.",2020-11-25 03:18:11+00:00,Mexico,Pro Trump
4349,4349,hanbinchiu,"@JoeBiden Congratulations,Mr. president.",2020-11-09 03:17:06+00:00,South Korea,Pro Biden
4350,4350,cengizuzun15,How Biden Can Create Good Jobs by Dani Rodrik @ProSyn https://t.co/pO2XKZPPYl,2020-12-29 22:57:57+00:00,Russia,Pro Trump
4351,4351,Vatny_liberal,@realDonaldTrump Trump the peacekeeper. First president for over than 50 years who started no war 🙏🏻,2020-12-11 17:46:11+00:00,Russia,Pro Trump
4352,4352,ChurchillRicar1,"Wow!
Trump works/rules like businessman. Because he is a business guy. Just stop it trump. Atleast hereafter America wil be good. 
#ByeByeTrump #USElections #JOEBIDEN2020 #JoeBiden #elections #TrumpMeltdown",2020-11-06 03:37:26+00:00,India,Pro Biden
4353,4353,Aqua_Fag,@AtStampede @happynosferatu @KamalaHarris Medal of Honor to Trump delivered by Kamala Harris who laughs authentically and non-stop like the Joker right before mid-terms.,2020-12-03 16:21:42+00:00,Brazil,Pro Biden
4354,4354,Craazylife,"@manuelofreire Ohhhh Yeahhh 🍾🥂
#ByeByeTrump https://t.co/V9EGoGmMLe",2020-11-07 17:56:43+00:00,Canada,Pro Biden
4355,4355,AyhanKaya14,"Congrats! @JoeBiden @KamalaHarris now it is time for Ameica to be United States. President Elected needs to restore the damage by reaching out alienated, humiliated masses in remote places. Hope should prevail over...",2020-11-07 18:31:21+00:00,Russia,Pro Biden
4356,4356,Grardie,@realDonaldTrump America first! Trump second! #ByeByeTrump,2020-11-07 21:58:25+00:00,UK,Pro Biden
4357,4357,JOSEMONTEIROFON,"I just saw Trump vence Carolina do Norte, Biden e mídia recuam - Click to see also ☛  https://t.co/qMZUfdY6by",2020-11-11 20:12:29+00:00,Brazil,Pro Biden
4358,4358,jaci_lind,"Congratulations to the Americans for the conquest, the best days are coming @JoeBiden @SenKamalaHarris https://t.co/uZTw69zSML",2020-11-07 17:13:20+00:00,Brazil,Pro Biden
4359,4359,AYasinMohamud,What’s going on America!! When does the game end?#Trump #Biden https://t.co/IFXRm1emdx,2020-11-05 19:49:28+00:00,Russia,Pro Biden
4360,4360,myselfijlal,"Biden wins presidency. 🇺🇸

May this be the reversal of populist politics all around the world. Rooting for sanity and respect in politics again!

#USElection2020 #BidenHarris2020
#JoeBiden
#KamalaHarris #DonaldTrump #2020Election #UnitedStatesofAmerica",2020-11-07 16:52:01+00:00,India,Pro Biden
4361,4361,marinvieco,Trump https://t.co/XqNAbo2iJH,2020-12-15 13:52:25+00:00,Brazil,Pro Biden
4362,4362,Deivyt,"“Those who supported Trump &amp; those who still do, lack the compassion &amp; the basic decency to recognize that every life has value.

Those who supported Trump and those who remained neutral in the face of such cruelty enabled him.” https://t.co/Mfe7npvps5",2020-11-12 16:39:07+00:00,Mexico,Pro Biden
4363,4363,Faherty87,Rooting for the U S of A today. #votehimout #americasass #captainamerica @ChrisEvans https://t.co/h4NM7DnwvO,2020-11-03 15:51:20+00:00,UK,Pro Biden
4364,4364,JohnOch23068030,@news10nbc As usual the media makes this sound as if Trump is doing something bad by going golfing. The Congress isn't around so what would you have him do? Sit in the Oval Office waiting for a call? Who writes this bushwa?,2020-12-26 20:43:24+00:00,Canada,Pro Trump
